,freqs,ampl_over_asd,phi_inj,phi_ppe_map,phi_npe_map,phi_ppe_post_gr,phi_ppe_post_mod,phi_ppe_post,phi_npe_post_gr,phi_npe_post_mod,phi_npe_post
796,127.33370847653514,2.0361972369704886e+21,-6.195040178922655,-1.058474203264454,-4.087133530966103,-5.388443374091772,-1.0564296037901038,-6.444872977881876,-5.952155825534168,-1.5638028052716648,-7.515958630805834
797,127.74135175030285,2.0305019355982374e+21,-6.163028443822036,-1.0506095198545735,-4.061223622736351,-5.3696491986575845,-1.048580112179434,-6.4182293108370185,-5.9362892024561535,-1.5526354447742712,-7.488924647230425
798,128.1503000440895,2.0248137213124818e+21,-6.131193406306441,-1.0428032726776657,-4.035480127855798,-5.350976653846841,-1.0407889439235094,-6.39176559777035,-5.920512398228238,-1.5415475042710596,-7.462059902499298
799,128.56055753575689,2.0191343041430789e+21,-6.099534035875823,-1.0350550275403694,-4.0099003971973195,-5.332425162949666,-1.0330556656676795,-6.365480828617345,-5.904824985684099,-1.5305388870263488,-7.4353638727104485
800,128.97212841654164,2.0134641011326916e+21,-6.068049308322273,-1.0273643534754704,-3.984484430760917,-5.313994152180242,-1.025379847277205,-6.339373999457447,-5.889226539736502,-1.5196088191546901,-7.408835358891192
801,129.38501689109822,2.0078007704503913e+21,-6.036738205690098,-1.0197308227179311,-3.9592305427384216,-5.295683050659064,-1.0177610618133406,-6.313444112472404,-5.873716637363854,-1.5087567202419971,-7.382473357605852
802,129.79922717754172,2.0021472202194016e+21,-6.00559971623613,-1.0121540106810958,-3.934137288151404,-5.277491290395898,-1.010198885509582,-6.28769017590548,-5.858294857597708,-1.497982106609864,-7.356276964207572
803,130.214763507491,1.996501421753763e+21,-5.974632834390342,-1.0046334959330772,-3.909204907829601,-5.259418306271945,-1.0026928977481007,-6.262111204020045,-5.842960781509786,-1.4872849782582909,-7.3302457597680775
804,130.63163012611184,1.990864105515882e+21,-5.943836560716678,-0.9971688601733159,-3.884431475135107,-5.241463536022952,-0.9952426810363458,-6.2367062170592975,-5.827713992199053,-1.4766635939450183,-7.304377586144071
805,131.04983129216077,1.9852365902070402e+21,-5.91320990187412,-0.9897596882093059,-3.8598143409408,-5.22362642022184,-0.9878478209838178,-6.211474241205658,-5.812554074779248,-1.466118050405727,-7.2786721251849755
806,131.4693712780278,1.979615631288391e+21,-5.882751870578124,-0.9824055679335154,-3.8353563952035405,-5.205906402261511,-0.9805079062790308,-6.186414308540542,-5.797480616365869,-1.4556476704906491,-7.2531282868565174
807,131.89025436978065,1.9740045541974296e+21,-5.8524614855621655,-0.975106090300454,-3.8110540254772522,-5.188302928337791,-0.9732225286666273,-6.1615254570044184,-5.782493206063802,-1.4452520672570608,-7.227745273320863
808,132.31248486720816,1.9684020586246738e+21,-5.822337771539641,-0.9678608493039281,-3.7869069909321977,-5.170815447432596,-0.965991282924674,-6.13680673035727,-5.767591434954614,-1.434930660290875,-7.202522095245489
809,132.73606708386487,1.9628075713787433e+21,-5.792379759165924,-0.9606694419544451,-3.762914087419685,-5.153443411296709,-0.9588137668421121,-6.112257178138821,-5.752774896083906,-1.4246829659136864,-7.177457861997593
810,133.1610053471142,1.9572229706373994e+21,-5.762586485000802,-0.9535314682568184,-3.739074351620761,-5.136186274433223,-0.9516895811964047,-6.087875855629628,-5.738043184449037,-1.4145083069757274,-7.152551491424764
811,133.5873039981733,1.951645661448659e+21,-5.732956991471023,-0.9464465311879033,-3.715386338556995,-5.1190434940804375,-0.9446183297313165,-6.063661823811754,-5.723395896986403,-1.4044062965342734,-7.127802193520677
812,134.01496739215708,1.9460778208501212e+21,-5.7034903268331885,-0.9394142366745221,-3.6918502890581255,-5.102014530195446,-0.9375996191348802,-6.039614149330326,-5.708832632559326,-1.3943765476466001,-7.103209180205926
813,134.44399989812294,1.940519209438748e+21,-5.6741855451367975,-0.9324341935715403,-3.6684637948267693,-5.085098845437248,-0.9306330590175163,-6.015731904454764,-5.694352991945516,-1.384418189691578,-7.078771181637094
814,134.87440589911517,1.9349682674706958e+21,-5.645041706187632,-0.9255060136401156,-3.6452268558629264,-5.068295905150176,-0.9237182618903227,-5.992014167040499,-5.6799565778246945,-1.3745317063476117,-7.054488284172306
815,135.30618979220992,1.929427243897283e+21,-5.616057875511312,-0.9186293115260998,-3.622137786358428,-5.051605177347667,-0.91685484314352,-5.968460020491187,-5.6656429947665945,-1.3647149694297178,-7.0303579641963125
816,135.73935598856002,1.9238942947682366e+21,-5.587233124317095,-0.9118037047386054,-3.5991963454835365,-5.035026132695266,-0.9100424210250583,-5.945068553720324,-5.6514118492184435,-1.3549682691449394,-7.006380118363383
817,136.17390891343987,1.9183703972847705e+21,-5.558566529461969,-0.9050288136287359,-3.5764010882598214,-5.018558244494826,-0.9032806166193893,-5.921838861114215,-5.637262749493021,-1.345291315286233,-6.982554064779254
818,136.6098530062914,1.912856290970456e+21,-5.530057173414862,-0.8983042613684556,-3.5537515330278056,-5.00220098866772,-0.8965690538263765,-5.898770042494097,-5.623195305756484,-1.33568333396815,-6.9588786397246345
819,137.04719272076827,1.9073494822793063e+21,-5.501704144221261,-0.8916296739296494,-3.5312459939793213,-4.985953843738832,-0.8899073593403949,-5.875861203079227,-5.609209130016063,-1.326144034983647,-6.93535316499971
820,137.48593252478213,1.901852768209888e+21,-5.4735065354678865,-0.8850046800633059,-3.5088844711143676,-4.969816290820348,-0.8832951626295561,-5.8531114534499045,-5.595303836108505,-1.3166727411829566,-6.911976577291461
821,137.9260769005484,1.8963647192050258e+21,-5.445463446247693,-0.8784289112788666,-3.4866640744760855,-4.953787813595488,-0.8767320959150953,-5.830519909510583,-5.581479039687533,-1.3072689688876729,-6.888748008575206
822,138.3676303446314,1.8908852624797094e+21,-5.417573981125093,-0.8719020018237401,-3.464586489872643,-4.937867898302664,-0.8702177941509258,-5.80808569245359,-5.567734358212329,-1.2979324278907527,-6.865666786103081
823,138.81059736799082,1.8854159001294406e+21,-5.389837250101393,-0.86542358866295,-3.4426502723256096,-4.922056033719188,-0.8637518950033283,-5.785807928722516,-5.554069410935382,-1.2886625377781098,-6.842731948713491
824,139.25498249602757,1.8799540717136327e+21,-5.362252368580437,-0.8589933114589474,-3.420853976856556,-4.906351711145565,-0.8573340388307975,-5.7636857499763625,-5.540483818890772,-1.279458718135657,-6.819942537026429
825,139.70079026863013,1.8745022187739048e+21,-5.33481845733451,-0.852610812551563,-3.3991963993167897,-4.890754424389576,-0.850963868664039,-5.741718293053615,-5.526977204882219,-1.270321355906119,-6.797298560788338
826,140.14802524022082,1.8690594180062765e+21,-5.307534642470447,-0.8462757369381201,-3.3776770580468343,-4.87526366975042,-0.8446410301861152,-5.719904699936535,-5.513549193471435,-1.261248419640193,-6.774797613111628
827,140.59669197980244,1.8636250368241875e+21,-5.280400055395958,-0.8399877322536838,-3.3562949897277363,-4.859878946002884,-0.8383651717127376,-5.698244117715622,-5.500199410966299,-1.2522401995449217,-6.75243961051122
828,141.04679507100488,1.8582007813334232e+21,-5.253413832786188,-0.8337464487514645,-3.3350489902108045,-4.844599754381811,-0.8321359441727026,-5.676735698554514,-5.486927485409253,-1.2432965021489433,-6.730223987558196
829,141.49833911213176,1.852784594174717e+21,-5.226575116550486,-0.8275515392833668,-3.3139388186663,-4.829425598566419,-0.8259530010884837,-5.655378599654902,-5.473733046565642,-1.234416456831128,-6.70814950339677
830,141.95132871620817,1.8473779406692168e+21,-5.199883053799352,-0.8214026592806701,-3.2929632709455308,-4.814355984664575,-0.8198159985569458,-5.6341719832215205,-5.460615725911971,-1.2255998701201132,-6.686215596032085
831,142.40576851102662,1.8419810591798917e+21,-5.173336796811709,-0.8152994667348785,-3.2721213837295444,-4.799390421197529,-0.8137245952302321,-5.613115016427761,-5.447575156624514,-1.2168462583374937,-6.664421414962008
832,142.86166313919526,1.836592068109277e+21,-5.146935503002267,-0.8092416221786871,-3.2514126753588632,-4.78452841908432,-0.8076784522967704,-5.592206871381091,-5.43461097356769,-1.2081549443335018,-6.642765917901191
833,143.3190172581847,1.8312134311365976e+21,-5.12067833488918,-0.8032287886671071,-3.23083546002532,-4.769769491626363,-0.8016772334624295,-5.5714467250887925,-5.42172281328265,-1.199526411786543,-6.621249225069193
834,143.77783554037634,1.8258432366539702e+21,-5.094564460061832,-0.7972606317587138,-3.2103899785586516,-4.755113154492133,-0.7957206049318091,-5.550833759423941,-5.4089103139757455,-1.1909590161900385,-6.5998693301657845
835,144.23812267310927,1.820482297163327e+21,-5.068593051148953,-0.7913368194970587,-3.190074785980429,-4.740558925701937,-0.7898082353896826,-5.53036716109162,-5.396173115507102,-1.1824525640726262,-6.578625679579728
836,144.69988335872858,1.8151316173308578e+21,-5.042763285786849,-0.7854570223921961,-3.1698874739932683,-4.72610632561261,-0.7839397959825632,-5.510046121595174,-5.383510859379455,-1.1740073456413493,-6.557518205020804
837,145.1631223146334,1.809788519805344e+21,-5.017074346587841,-0.7796209134023593,-3.149830210064815,-4.711754876902505,-0.778114960300414,-5.489869837202919,-5.370923188726594,-1.1656219098609915,-6.5365450985875855
838,145.627844273325,1.804455630355205e+21,-4.991525421108974,-0.7738281679157698,-3.1299013083869,-4.697504104556084,-0.7723334043584921,-5.469837508914576,-5.358409748302173,-1.1572965469385958,-6.5157062952407685
839,146.0940539824552,1.7991319319663519e+21,-4.96611570182085,-0.7680784637325822,-3.110098842321617,-4.683353535849191,-0.7665948065793288,-5.44994834242852,-5.345970184468429,-1.1490302895173516,-6.495000473985781
840,146.5617562048748,1.7938170335854013e+21,-4.940844386076745,-0.7623714810469633,-3.090423293528443,-4.669302700333928,-0.7608988477748432,-5.430201548108771,-5.333604145185011,-1.1408232343329396,-6.474427379517951
841,147.03095571868232,1.7885123886811877e+21,-4.915710676081852,-0.756706902429304,-3.0708724945397323,-4.6553511298235755,-0.7552452111285878,-5.410596340952163,-5.321311279997779,-1.1326747042355925,-6.4539859842333716
842,147.50165731727265,1.783215872698871e+21,-4.89071377886278,-0.7510844128085638,-3.051446686185223,-4.641498358377928,-0.7496335821781288,-5.391131940556057,-5.3090912400276355,-1.1245843122825856,-6.433675552310222
843,147.97386580938655,1.7779292745997264e+21,-4.865852906237194,-0.7455036994547402,-3.0321446643162244,-4.62774392228835,-0.7440636487975486,-5.371807571085899,-5.296943677959482,-1.1165517682668755,-6.413495446226357
844,148.44758601915896,1.772652217788409e+21,-4.841127274783748,-0.7399644519614863,-3.012965706443521,-4.6140873600628876,-0.7385351011800951,-5.352622461242983,-5.284868248030967,-1.108576395038695,-6.393444643069662
845,148.92282278616867,1.7673836948180147e+21,-4.816536105812106,-0.7344663622288384,-2.993908849248159,-4.600528212411799,-0.7330476318209459,-5.333575844232745,-5.272864606021878,-1.1006579991266816,-6.37352260514856
846,149.39958096548824,1.7621254324603406e+21,-4.792078625333206,-0.7290091244460738,-2.974973611070662,-4.587066022232645,-0.7276009355000966,-5.314666957732742,-5.260932409242685,-1.0927961935881108,-6.353728602830795
847,149.87786542773273,1.7568757401768614e+21,-4.7677540640297424,-0.7235924350747125,-2.9561587877623383,-4.573700334595782,-0.7221947092653969,-5.2958950438611785,-5.249071316523787,-1.0849909784229828,-6.3340622949467695
848,150.35768105911,1.7516356866822617e+21,-4.743561657226804,-0.718215992831627,-2.937464379323188,-4.560430696729731,-0.7168286524156918,-5.277259349145423,-5.237280988204632,-1.0772409025960812,-6.314521890800713
849,150.83903276147052,1.7464054957526124e+21,-4.7195006448627055,-0.712879498672286,-2.9188889407747807,-4.547256658006744,-0.7115024664840989,-5.258759124490843,-5.225561086122788,-1.0695462563144489,-6.295107342437237
850,151.32192545235742,1.7411835208073365e+21,-4.695570271460024,-0.707582655774121,-2.9004317496279017,-4.534177769928229,-0.7062158552214071,-5.240393625149636,-5.213911273602966,-1.0619064591639997,-6.275817732766965
851,151.80636406505673,1.7359719391044536e+21,-4.6717697860968235,-0.702325169520018,-2.8820920833933354,-4.521193586110375,-0.7009685245795981,-5.222162110689973,-5.202331215446329,-1.05432122093769,-6.2566524363840195
852,152.29235354864784,1.7307693355414397e+21,-4.64809844237804,-0.697106747481927,-2.863868015433176,-4.5083036622697925,-0.6957601826954903,-5.204063844965283,-5.190820577919754,-1.0467902514284768,-6.237610829348231
853,152.77989886805398,1.7255758818205143e+21,-4.624555498407083,-0.691927099404602,-2.8457614723853295,-4.495507556209185,-0.6905905398745082,-5.186098096083693,-5.179379028744901,-1.0393129702222732,-6.218691998967174
854,153.26900500409283,1.7203928735505643e+21,-4.601140216757621,-0.6867859371894535,-2.827770286782151,-4.48280482780316,-0.6854593085745679,-5.1682641363777275,-5.16800623708769,-1.031888893640674,-6.199895130728364
855,153.759676953528,1.715217792765883e+21,-4.577851864445515,-0.6816829748785204,-2.8098937361344256,-4.470195038983786,-0.6803662033900783,-5.150561242373865,-5.156701873547425,-1.024517924947998,-6.181219798495423
856,154.2519197291191,1.7100529465599273e+21,-4.554689712900979,-0.6766179286385741,-2.7921310979529377,-4.457677753726646,-0.6753109410360763,-5.132988694762722,-5.145465610146249,-1.0171996772015208,-6.162665287347769
857,154.74573835967365,1.704897511075346e+21,-4.531653037940894,-0.6715905167453242,-2.774481649748473,-4.445252538036613,-0.6702932403324635,-5.115545778369076,-5.134297120318484,-1.0099334732514746,-6.144230593569959
858,155.24113789009857,1.699751023401759e+21,-4.508741119741301,-0.6666004595677468,-2.756944669031816,-4.432918959933838,-0.6653128221883657,-5.098231782122204,-5.12319607890016,-1.002719796776265,-6.125915875676426
859,155.73812338145103,1.6946148343840215e+21,-4.485953242810099,-0.6616474795525398,-2.7395191924840137,-4.420676589439565,-0.660369409586615,-5.0810459990261805,-5.1121621621182305,-0.9955571000049944,-6.107719262123225
860,156.23669991099078,1.689487095649239e+21,-4.463288695959872,-0.656731301208677,-2.7222047384455887,-4.4085249985622585,-0.6554627275683372,-5.063987726130596,-5.101195047580099,-0.9884453829376629,-6.089640430517761
861,156.73687257223168,1.6843692531356218e+21,-4.440746772280952,-0.6518516510920882,-2.7050008252570654,-4.396463761283791,-0.65059250321766,-5.047056264501451,-5.090294414263397,-0.9813845488385892,-6.071678963101986
862,157.23864647499389,1.6792612264225389e+21,-4.418326769114615,-0.6470082577904509,-2.6879064895994893,-4.384492453545231,-0.6457584656465337,-5.030250919191765,-5.079459942505055,-0.974374210765049,-6.053834153270104
863,157.74202674545606,1.6741617381948266e+21,-4.396027988026438,-0.6422008519080904,-2.6709205273241694,-4.372610653233278,-0.6409603459796616,-5.01357099921294,-5.068691313991289,-0.9674136915672747,-6.036105005558564
864,158.24701852620768,1.66907260362636e+21,-4.373849734779888,-0.6374291660509991,-2.6540434200905816,-4.3608179401664104,-0.6361978773395464,-4.9970158175059565,-5.057988211746979,-0.9605029912452662,-6.018491202992245
865,158.75362697630155,1.6639922243751707e+21,-4.351791319310028,-0.6326929348119629,-2.637274927068989,-4.349113896080921,-0.6314707948316476,-4.980584690912568,-5.047350320125211,-0.9536417228562991,-6.00099204298151
866,159.2618572713066,1.658921425317959e+21,-4.32985205569742,-0.6279918947557969,-2.620611676643053,-4.337498104617443,-0.6267788355296449,-4.964276940147087,-5.036777324797061,-0.9468293059862869,-5.983606630783348
867,159.77171460336055,1.6538607939332913e+21,-4.308031262142175,-0.6233257844046977,-2.6040534279830365,-4.3259701513072795,-0.6221217384608172,-4.948091889768096,-5.026268912741413,-0.9400655471638673,-5.96633445990528
868,160.28320418122357,1.6488084679358124e+21,-4.28632826093819,-0.6186943442236904,-2.587602348556584,-4.314529623558538,-0.6174992445915201,-4.932028868150058,-5.015824772234343,-0.9333500594463159,-5.94917483168066
869,160.79633123033054,1.6437663514953e+21,-4.264742378447561,-0.6140973166062048,-2.5712553075770974,-4.303176110642792,-0.6129110968127883,-4.916087207455581,-5.0054445928390665,-0.9266824558909083,-5.932127048729975
870,161.31110099284498,1.6387335640488162e+21,-4.243272945075138,-0.6095344458597394,-2.555012786704053,-4.291909203681394,-0.6083570399260287,-4.9002662436074225,-4.9951280653955745,-0.9200630267046879,-5.915191092100263
871,161.827518727713,1.6337098930765617e+21,-4.221919295243237,-0.6050054781916382,-2.538873340959021,-4.280728495632034,-0.6038368206288232,-4.884565316260857,-4.984874882010608,-0.9134902241167571,-5.898365106127365
872,162.34558971071613,1.6286966101686965e+21,-4.200680767366563,-0.6005101616949812,-2.52283721117174,-4.269633581275389,-0.5993501875008469,-4.8689837687762365,-4.974684736047348,-0.9069645318055213,-5.88164926785287
873,162.86531923452577,1.6236915614682154e+21,-4.179556703827246,-0.5960482463345672,-2.506902952363779,-4.258624057201381,-0.5948968909898792,-4.85352094819126,-4.964557322115236,-0.9004852726212129,-5.865042594736449
874,163.38671260875722,1.6186966473156856e+21,-4.158546450950066,-0.5916194839330103,-2.4910700828756625,-4.247699521796135,-0.5904766833979246,-4.83817620519406,-4.954492336059917,-0.8940524465638319,-5.848544782623748
875,163.90977516002386,1.6137112982047618e+21,-4.137649358977816,-0.587223628156932,-2.4753378802181745,-4.236859575228527,-0.586089318867435,-4.822948894095962,-4.944489474953096,-0.8876653764836104,-5.832154851436707
876,164.43451223199153,1.608734845068996e+21,-4.116864782046858,-0.582860434503263,-2.459705862731839,-4.226103819436865,-0.5817345533676344,-4.8078383728044995,-4.934548437082523,-0.8813239656448677,-5.815872402727392
877,164.9609291854332,1.603768696952395e+21,-4.096192078162802,-0.578529660285643,-2.4441735487571785,-4.215431858115526,-0.5774121446809469,-4.792844002796473,-4.924668921941874,-0.875027827104879,-5.799696749046753
878,165.48903139828366,1.5988111883853947e+21,-4.075630609176365,-0.5742310646209211,-2.4287399749752403,-4.2048432967019655,-0.5731218523895234,-4.777965149091489,-4.914850630220642,-0.8687766706566014,-5.783627300877244
879,166.01882426569435,1.5938634796900727e+21,-4.055179740759378,-0.5699644084157606,-2.413404900556286,-4.194337742363464,-0.5688634378618715,-4.763201180225336,-4.905093263794425,-0.862570012621629,-5.767663276416054
880,166.5503132000892,1.588925633988828e+21,-4.0348388423809265,-0.5657294543533322,-2.3981673621813617,-4.183914803983804,-0.5646366642395744,-4.748551468223378,-4.895396525714689,-0.8564077562642809,-5.75180428197897
881,167.0835036312187,1.5839963693058511e+21,-4.014607287283714,-0.5615259668801269,-2.3830266373612528,-4.173574092150402,-0.5604412964241288,-4.734015388574531,-4.885760120198879,-0.8502899983202383,-5.736050118519117
882,167.61840100621612,1.5790773629069857e+21,-3.994484452460492,-0.5573537121928441,-2.3679822444364826,-4.163315219141165,-0.5562771010638606,-4.719592320205026,-4.876183752620498,-0.8442153844899657,-5.720399137110463
883,168.1550107896536,1.5741673304009267e+21,-3.974469718630684,-0.5532124582253882,-2.353032979258359,-4.153137798911341,-0.5521438465409436,-4.705281645452285,-4.86666712949928,-0.8381841082448253,-5.704851237744106
884,168.69333846359683,1.5692668072552204e+21,-3.9545624702171764,-0.5491019746359672,-2.3381793234863597,-4.143041447080774,-0.5480413029585253,-4.6910827500393,-4.857209958491279,-0.8321958793777737,-5.689405837869053
885,169.2333895276619,1.564376399620054e+21,-3.9347620953232356,-0.5450220327942732,-2.323420554631268,-4.133025780920653,-0.5439692421279315,-4.676995023048585,-4.847811948378866,-0.8262505044174488,-5.674062452796315
886,169.77516949907124,1.5594943169425113e+21,-3.9150679857095616,-0.5409724057687713,-2.3087557093741324,-4.1230904193408175,-0.5399274375559779,-4.663017856896795,-4.838472809061091,-0.8203475964211264,-5.658820405482218
887,170.31868391271,1.554622450133122e+21,-3.8954795367715316,-0.5369528683140732,-2.2941840652257364,-4.113234982876819,-0.5359156644323727,-4.649150647309192,-4.829192251543741,-0.8144867684460818,-5.643679019989823
888,170.8639383211825,1.5497598797852422e+21,-3.87599614751655,-0.5329631968584126,-2.279705381356342,-4.103459093676978,-0.5319336996172102,-4.635392793294188,-4.819969987929707,-0.8086677786531125,-5.62863776658282
889,171.41093829486917,1.5449064596888806e+21,-3.856617220541559,-0.529003169491206,-2.2653186944469965,-4.093762375489693,-0.5279813216285604,-4.621743697118253,-4.810805731409078,-0.8028902400994938,-5.613695971508572
890,171.95968942198328,1.5400632521522421e+21,-3.8373421620107138,-0.5250725659507128,-2.251023522838222,-4.084144453650566,-0.5240583106301507,-4.608202764280717,-4.8016991962493405,-0.7971541044173855,-5.598853300666726
891,172.51019730862802,1.5352285197842766e+21,-3.818170381633161,-0.5211711676117833,-2.236819384870543,-4.074604955069664,-0.5201644484191386,-4.594769403488803,-4.792650097785845,-0.7914588395605413,-5.584108937346387
892,173.06246757885376,1.5304037294986887e+21,-3.7991012926410037,-0.5172987574736977,-2.2227053172250058,-4.065143508218918,-0.5162995184139728,-4.581443026632891,-4.783658152412009,-0.785804590632483,-5.569462743044492
893,173.61650587471604,1.525588592861596e+21,-3.7801343117673594,-0.5134551201480945,-2.208681560731348,-4.055759743119332,-0.5124633056423468,-4.568223048761679,-4.7747230775696545,-0.780190341908559,-5.554913419478213
894,174.17231785633223,1.5207821620943134e+21,-3.761268859224619,-0.5096400418469957,-2.1947466704111402,-4.04645329132831,-0.5086555967292455,-4.555108888057556,-4.765844591739264,-0.7746161901244504,-5.540460781863715
895,174.72990920193988,1.5159859781918065e+21,-3.742504358682808,-0.5058533103709125,-2.1809004054346444,-4.037223785927068,-0.5048761798850746,-4.542099965812143,-4.7570224144303985,-0.7690818934409545,-5.526104307871353
896,175.28928560795524,1.5111985672784272e+21,-3.7238402372480666,-0.5020947150970387,-2.167142524972121,-4.028070861508151,-0.5011248448938769,-4.529195706402027,-4.748256266172153,-0.7635870649153467,-5.5118433310874995
897,175.85045278903044,1.506420776997025e+21,-3.70527592544133,-0.49836404696754266,-2.153472065704618,-4.018994154162715,-0.49740138310164744,-4.516395537264362,-4.739545868503441,-0.758131414340584,-5.497677282844025
898,176.41341647811257,1.5016529193634622e+21,-3.686810857177097,-0.49466109847793516,-2.1398873418239663,-4.0099933014681985,-0.493705587404722,-4.50369888887292,-4.730890943963522,-0.7527147966131446,-5.4836057405766665
899,176.97818242650192,1.4968935066570538e+21,-3.6684444697423406,-0.4909856636655281,-2.1263902799680725,-4.001067942475606,-0.4900372522382606,-4.4911051947138665,-4.722291216082239,-0.7473367764224634,-5.4696279925047016
900,177.544756403911,1.4921442188552548e+21,-3.650176203775585,-0.48733753809797975,-2.1129789534990304,-3.9922177176971645,-0.48639617356481174,-4.478613891261976,-4.713746409370711,-0.7419971602971787,-5.45574356966789
901,178.1131441985233,1.4874040372279868e+21,-3.6320055032460736,-0.48371651886192213,-2.0996528807573624,-3.9834422690939877,-0.48278214886296567,-4.466224417956953,-4.70525624931171,-0.7366957063980871,-5.441951955709797
902,178.6833516170524,1.4826731558466083e+21,-3.6139318154331037,-0.4801224045516767,-2.086411820913331,-3.9747412400635063,-0.4791949771160883,-4.453936217179595,-4.696820462350072,-0.7314321245181459,-5.428252586868218
903,179.25538448480154,1.4779523113813793e+21,-3.5959545909054853,-0.47655499525805,-2.0732545698182445,-3.966114275427128,-0.47563445880113997,-4.441748734228268,-4.688438775883332,-0.7262064146573547,-5.414645190540687
904,179.82924864572257,1.4732398646488387e+21,-3.5780732835011317,-0.4730140925572179,-2.060181368301841,-3.9575610214179995,-0.47210039587758207,-4.4296614172955815,-4.680110918252238,-0.7210176578267432,-5.401128576078981
905,180.40494996247673,1.4685374431349923e+21,-3.560287350306756,-0.46949949949968145,-2.0471910122154284,-3.9490811256685823,-0.46859259177635276,-4.417673717444935,-4.671836618731154,-0.7158659507619924,-5.387702569493147
906,180.98249431649322,1.4638443788837577e+21,-3.5425962516377596,-0.4660110205993225,-2.034283501559007,-3.9406742371984205,-0.46511085138894376,-4.405785088587364,-4.663615607518842,-0.7107510516238998,-5.374366659142742
907,181.56188760802993,1.4591602249994176e+21,-3.524999451018199,-0.46254846182252435,-2.0214578730136235,-3.932340006401847,-0.46165498105654323,-4.39399498745839,-4.655447615728797,-0.7056726702054219,-5.361120285934219
908,182.14313575623433,1.4544861430364737e+21,-3.5074964151608654,-0.45911163057737686,-2.0087140061644084,-3.924078085035746,-0.458224788559261,-4.382302873595007,-4.647332375380042,-0.7006305646673561,-5.347962940047398
909,182.72624469920265,1.4498206643823777e+21,-3.49008661394756,-0.45570033570297275,-1.99605081727754,-3.9158881262074416,-0.45482008310544497,-4.370708209312887,-4.639269619387669,-0.6956247833775427,-5.334894402765212
910,183.31122039404147,1.4451649237516532e+21,-3.472769520409453,-0.4523143874587671,-1.9834685471827556,-3.9077697843623924,-0.4514406753210625,-4.359210459683455,-4.631259081553487,-0.6906540687721276,-5.3219131503256145
911,183.89806881692826,1.4405187809306044e+21,-3.455544610707541,-0.44895359751402775,-1.970965991731364,-3.89972271527203,-0.44808637723917005,-4.3478090925112,-4.623300496556416,-0.6857194365757624,-5.309019933132179
912,184.48679596317254,1.435881321536673e+21,-3.438411364113305,-0.4456177789373585,-1.9585430305084959,-3.8917465760218284,-0.44475700228945675,-4.3365035783112855,-4.615393599943711,-0.6808194357532305,-5.296213035696941
913,185.07740784727707,1.431253821138476e+21,-3.4213692629894146,-0.44230674618630245,-1.9461991818546747,-3.883841024998911,-0.44145236528786863,-4.325293390286779,-4.607538128120973,-0.6759551303970239,-5.283493258517997
914,185.6699105029993,1.4266351996016205e+21,-3.404417792770615,-0.4390203150970219,-1.933932880376601,-3.876005721880276,-0.4381722824263078,-4.314178004306584,-4.599733818343264,-0.6711248276327236,-5.270858645975988
915,186.264309983413,1.4220259921241037e+21,-3.387556441944696,-0.43575830287405465,-1.9217452098080974,-3.868240327620453,-0.43491657126240796,-4.303156898882861,-4.591980408705688,-0.6663297366563432,-5.258310145362032
916,186.8606123609701,1.4174266148220077e+21,-3.3707847020336112,-0.432520528080147,-1.90963532724508,-3.860544504439711,-0.4316850507093891,-4.2922295551491,-4.584277638134121,-0.6615680678577824,-5.245845705991903
917,187.45882372756262,1.41283561823702e+21,-3.3541020675747086,-0.4293068106261621,-1.8976021489537256,-3.8529179158119096,-0.42847754102598273,-4.281395456837893,-4.576625246375827,-0.6568412239044171,-5.233466470280244
918,188.05895019458552,1.4082545593043667e+21,-3.337508036102059,-0.4261169717610606,-1.885645674934035,-3.8453602264525997,-0.4252938638064336,-4.2706540902590335,-4.569022973990443,-0.6521474635539876,-5.221170437544431
919,188.66099789299815,1.4036826376812807e+21,-3.3210021081279484,-0.4229508340619629,-1.873764941867054,-3.8378711023068925,-0.4221338419705807,-4.2600049442774734,-4.561470562340256,-0.6474877541633047,-5.208958316503561
920,189.26497297338727,1.3991198047150583e+21,-3.3045837871244665,-0.41980822142427904,-1.861959949752783,-3.830450210537846,-0.41899729975400607,-4.249447510291852,-4.553967753581721,-0.6428613702147604,-5.196829123796481
921,189.87088160603065,1.394566883888436e+21,-3.2882525795051856,-0.41668895905190917,-1.850229855687138,-3.8230972195142074,-0.41588406269825445,-4.238981282212462,-4.546514290655461,-0.6382673927193842,-5.184781683374845
922,190.47872998095886,1.3900223462191795e+21,-3.2720079946070175,-0.413592873447528,-1.8385742984255111,-3.815811798798782,-0.41279395764113636,-4.228605756439919,-4.539109917277552,-0.6337068374018275,-5.1728167546793795
923,191.08852430801926,1.3854875525578647e+21,-3.2558495446721265,-0.41051979240293035,-1.826992916723295,-3.808593619136354,-0.4097268127070919,-4.218320431843446,-4.531754377930112,-0.62917878527312,-5.160933163203232
924,191.7002708169393,1.380962139123007e+21,-3.2397767448299986,-0.40746954498945387,-1.8154851085061439,-3.80144235244204,-0.40668245729763297,-4.208124809739673,-4.524447417852214,-0.6246825591834939,-5.149129977035708
925,192.31397575739012,1.3764454884934245e+21,-3.2237891130796097,-0.4044419615484717,-1.8040502716997118,-3.794357671789269,-0.4036607220818537,-4.198018393871123,-4.5171887830306625,-0.6202189813862387,-5.137407764416901
