,freqs,ampl_over_asd,phi_inj,phi_npe_map,phi_npe_post_gr,phi_npe_post_mod,phi_npe_post
600,68.0568588209785,3.204377517847747e+21,4.27168363355353,6.62642478707445,-7.5863900537190165,12.843247071393229,5.256857017674212
601,68.2747345199121,3.1990853524966846e+21,4.2467175972343885,6.59726196962015,-7.591629880123915,12.824858673402757,5.233228793278841
602,68.49330772121364,3.1937670449395023e+21,4.221897182767458,6.568226834750898,-7.596812215493519,12.80656564287511,5.2097534273815915
603,68.71258065785163,3.1884312818907124e+21,4.197221569815225,6.539318807319915,-7.60193741362772,12.788368841564473,5.186431427936753
604,68.93255556994296,3.1830790492821615e+21,4.172689942216564,6.5105361618868605,-7.60700582636201,12.770263386197144,5.163257559835134
605,69.15323470477618,3.177701034033596e+21,4.148301487966314,6.481880048745295,-7.612017803577312,12.75225243653846,5.140234632961149
606,69.3746203168341,3.172309764413304e+21,4.124055399204418,6.45334931760166,-7.616973693210712,12.73433455633145,5.117360863120739
607,69.59671466781704,3.166896377345221e+21,4.09995087219638,6.424942818162396,-7.621873841265323,12.716510894581692,5.094637053316369
608,69.81952002666583,3.161464316870234e+21,4.07598710731896,6.396660550427503,-7.626718591820606,12.698778004272453,5.072059412451847
609,70.04303866958516,3.15601923026006e+21,4.0521633090425775,6.368501364103421,-7.6315082870424575,12.681136459906526,5.049628172864068
610,70.26727288006654,3.1505474879568405e+21,4.028478685918375,6.340466409483711,-7.63624326719314,12.663586548735301,5.027343281542161
611,70.492224948912,3.145063595706168e+21,4.004932450558818,6.312553385981254,-7.640923870641503,12.646128845261568,5.0052049746200655
612,70.7178971742571,3.1395611557327877e+21,3.9815238196231495,6.28476171844927,-7.6455504338726135,12.628760476971387,4.983210043098773
613,70.9442918615947,3.1340391082652116e+21,3.958252013802323,6.257092557181319,-7.6501232914978345,12.61148173111615,4.961358439618316
614,71.1714113237984,3.128505415804357e+21,3.935116257802195,6.229543026443503,-7.654642776264716,12.594292607695861,4.939649831431145
615,71.39925788114611,3.1229481544895855e+21,3.912115780326742,6.20211485167616,-7.659109219066465,12.577194542967487,4.918085323901021
616,71.62783386134396,3.1173777987021675e+21,3.8892498140633482,6.174806307438952,-7.66352294895197,12.560183228160115,4.896660279208145
617,71.85714159954989,3.1117925424667364e+21,3.866517595667462,6.1476168185850995,-7.66788429313526,12.543260674033508,4.875376380898248
618,72.08718343839753,3.1061866251571235e+21,3.8439183657443716,6.1205463851146025,-7.672193577005282,12.526425444330695,4.854231867325413
619,72.31796172802017,3.1005701973876917e+21,3.8214513688356186,6.093595007027461,-7.676451124135327,12.509678113554461,4.833226989419134
620,72.54947882607478,3.0949337880089885e+21,3.7991158534015885,6.066760383736557,-7.680657256292612,12.493019256207598,4.812361999914986
621,72.78173709776603,3.0892833315105087e+21,3.776911071808494,6.04004366553545,-7.684812293447653,12.476445425273376,4.791633131825723
622,73.01473891587062,3.0836209769042794e+21,3.7548362803067654,6.0134431269838,-7.688916553783737,12.459958057008762,4.7710415032250255
623,73.24848666076129,3.077937516401398e+21,3.7328907390219666,5.9869593432283885,-7.692970353706255,12.443556289659579,4.750585935953324
624,73.48298272043135,3.0722445014278697e+21,3.7110737119331776,5.960590588828875,-7.696974007852015,12.427240984980005,4.7302669771279895
625,73.7182294905189,3.0665348119540515e+21,3.6893844668622595,5.93433801407882,-7.700927829098449,12.411009557707496,4.7100817286090475
626,73.95422937433136,3.0608102143937363e+21,3.6678222754536094,5.908199893537885,-7.704832128572692,12.394862295093446,4.690030166520755
627,74.19098478287012,3.0550766353386014e+21,3.64638641316211,5.882175652059289,-7.708687215661079,12.378799197137853,4.670111981476775
628,74.42849813485509,3.0493218357742047e+21,3.6250761592339664,5.856265864789814,-7.712493398017883,12.362822561851871,4.650329163833988
629,74.66677185674935,3.043558197256085e+21,3.603890796694731,5.83046823114234,-7.716250981574496,12.346926931459013,4.630675949884517
630,74.90580838278409,3.0377811784918384e+21,3.582829612331407,5.804784476557206,-7.719960270548498,12.33111374221625,4.611153471667752
631,75.14561015498334,3.0319884202801066e+21,3.5618918966737407,5.779212875594073,-7.723621567452356,12.315382706872185,4.591761139419829
632,75.38617962318897,3.026187685662795e+21,3.541076943985267,5.753752853106162,-7.727235173102655,12.299735548935185,4.57250037583253
633,75.62751924508567,3.0203691933060636e+21,3.5203840522438843,5.728403833946694,-7.730801386628695,12.284169108639915,4.55336772201122
634,75.86963148622627,3.014540764935259e+21,3.499812523124682,5.703166393262448,-7.734320505481364,12.26868309873498,4.534362593253617
635,76.11251882005656,3.0087022035154465e+21,3.4793616619872685,5.678038230466306,-7.737792825441817,12.253278380974564,4.515485555532747
636,76.35618372794097,3.0028471202302494e+21,3.4590307778585205,5.653020495851828,-7.741218640630417,12.237954380855877,4.49673574022546
637,76.60062869918755,2.9969850835270537e+21,3.438819183419165,5.628112039125453,-7.744598243515057,12.222711672881708,4.478113429366651
638,76.84585623107363,2.9911084417690737e+21,3.4187261949846692,5.603312285140403,-7.747931924919956,12.20754709728672,4.459615172366765
639,77.09186882887126,2.985221120236574e+21,3.398751132493361,5.578621233896677,-7.751219974034174,12.1924615158251,4.441241541790926
640,77.33866900587276,2.979326357012053e+21,3.378893319488823,5.554038310247496,-7.754462678420126,12.177455790251027,4.422993111830902
641,77.58625928341655,2.973414810563492e+21,3.359152083103965,5.529561213605743,-7.757660324022014,12.162529346061714,4.4048690220396995
642,77.83464219091282,2.967497107850994e+21,3.3395267540474043,5.505192819705314,-7.760813195174289,12.147679310743218,4.386866115568929
643,78.0838202658692,2.961567902987099e+21,3.3200166665869566,5.480930827959091,-7.763921574610031,12.132907407803906,4.368985833193874
644,78.333796053917,2.955627318717631e+21,3.300621158535676,5.456774663220297,-7.766985743469151,12.118213062740988,4.351227319271837
645,78.58457210883694,2.9496812300263374e+21,3.2813395712347577,5.432724325488929,-7.770005981306671,12.103597137308649,4.333591156001978
646,78.83615099258537,2.9437195124999214e+21,3.2621712495376234,5.408779239618208,-7.772982566101236,12.089056184490158,4.316073618388922
647,79.08853527532057,2.9377518195912543e+21,3.2431155417967013,5.384938830461356,-7.775915774262913,12.074591640542485,4.298675866279572
648,79.34172753542867,2.931775322024381e+21,3.2241717998473356,5.361203098018372,-7.7788058806415785,12.060202643711449,4.28139676306987
649,79.59573035955036,2.9257869799258047e+21,3.205339378992222,5.337570316848917,-7.7816531585348345,12.045891204756806,4.264238046221972
650,79.85054634260703,2.9197939450030273e+21,3.186617637987217,5.314040486952992,-7.784457879696307,12.031652727656256,4.24719484795995
651,80.10617808782742,2.9137884863669553e+21,3.1680059390247304,5.290615333770935,-7.787220314343247,12.01748893591816,4.230268621574912
652,80.36262820677415,2.9077760818257126e+21,3.1495036477185048,5.2672914064220695,-7.789940731165026,12.003399829542518,4.213459098377492
653,80.61989931937057,2.901757671466759e+21,3.131110133090704,5.244069280053174,-7.792619397330462,11.989386557534907,4.196767160204445
654,80.87799405392724,2.895726856043594e+21,3.112824767554111,5.22094952981103,-7.7952565784961605,11.97544509837581,4.180188519879649
655,81.13691504716905,2.8896923246113194e+21,3.094646926899335,5.197930430255296,-7.797852538814032,11.961576888322197,4.163724349508165
656,81.39666494426199,2.8836479947244453e+21,3.0765759902783074,5.175012556532754,-7.8004075409393465,11.94778135287128,4.147373811931933
657,81.65724639884019,2.8775962732646304e+21,3.0586113401882367,5.152194183203064,-7.802921846038101,11.934060215531423,4.131138369493321
658,81.91866207303308,2.8715411001984166e+21,3.040752362460231,5.129475310266227,-7.805395713795117,11.920409742034504,4.115014028239387
