,freqs,ampl_over_asd,phi_inj,phi_npe_map,phi_npe_post_gr,phi_npe_post_mod,phi_npe_post
214,19.817900537240217,2.4578688514307245e+21,28.56222673512953,29.31219513313566,86.3567436929385,-57.42140185113634,28.935341841802156
215,19.88134511881141,2.4656112670555814e+21,28.40069476461906,29.146187594708458,86.08738646587172,-57.30659374909109,28.780792716780624
216,19.944992810440777,2.4733495470305984e+21,28.240099163762856,28.98112235524477,85.81933777020775,-57.19218470301418,28.627153067193575
217,20.00884426236027,2.4810942100211436e+21,28.08043436939242,28.816990608212226,85.55259098087585,-57.078192715430475,28.474398265445373
218,20.07290012688353,2.488797172543754e+21,27.921694851770347,28.653803361776287,85.2871395071859,-56.96460278423591,28.32253672294999
219,20.137161058412456,2.496514931906265e+21,27.763875114679706,28.49153859960603,85.02297679265055,-56.85142091027211,28.171555882378442
220,20.201627713443962,2.5042113369936715e+21,27.606969695011998,28.33020512823383,84.76009631480737,-56.73864109269746,28.021455222109907
221,20.26630075057663,2.511893102658322e+21,27.450973162503132,28.169789737861123,84.49849158503521,-56.62627233277439,27.87221925226082
222,20.33118083051751,2.5195888564778906e+21,27.295880120009244,28.010283621955544,84.23815614838692,-56.51430412903005,27.72385201935687
223,20.396268616088772,2.52723623077138e+21,27.14168520270137,27.85169118378328,83.97908358340014,-56.40273798167485,27.576345601725286
224,20.461564772234574,2.534895776122692e+21,26.988383078148825,27.693997011912682,83.7212675019316,-56.29158439218165,27.42968310974996
225,20.527069966027785,2.5425434690152536e+21,26.83596844623073,27.53720771124303,83.46470154898057,-56.180822357604725,27.283879191375846
226,20.592784866676833,2.550166068035865e+21,26.684436038819843,27.381305668709583,83.20937940251069,-56.07047438110021,27.13890502141048
227,20.658710145532527,2.5578023136051766e+21,26.533780619485267,27.22629969084471,82.95529477328293,-55.96051795951198,26.994776813770947
228,20.72484647609495,2.5653997073668343e+21,26.38399698353498,27.072174366216764,82.70244140468196,-55.85097559599615,26.851465808685816
229,20.79119453402028,2.572998314430843e+21,26.235079957740407,26.91892088829338,82.4508130725405,-55.74182028676539,26.70899278577511
230,20.85775499712774,2.5805947654508123e+21,26.087024399912384,26.766548063606923,82.20040358497796,-55.63307303476539,26.567330550212574
231,20.924528545406517,2.588155492713736e+21,25.939825199133455,26.615036077459564,81.95120678222499,-55.524721838312914,26.426484943912072
232,20.99151586102269,2.5957289819089724e+21,25.79347727519194,26.46439153475058,81.70321653645705,-55.41677269824957,26.286443838207482
233,21.0587176283262,2.6032735617626433e+21,25.64797557857915,26.314610032213782,81.45642675162868,-55.30921661331293,26.147210138315756
234,21.126134533857876,2.610808165660956e+21,25.503315090499996,26.165671755151347,81.21083136330178,-55.20206558518623,26.008765778115546
235,21.193767266356403,2.618350815178289e+21,25.359490822163337,26.017589913361824,80.96642433848794,-55.09531061260705,25.87111372588089
236,21.261616516765375,2.6258464718384613e+21,25.216497815063214,25.870344692147384,80.72319967547713,-54.98894419452334,25.73425548095379
237,21.32968297824038,2.6333545426461566e+21,25.074331140534227,25.723942696407303,80.48115140367712,-54.88297983282878,25.598171570848336
238,21.397967346156044,2.6408428128665055e+21,24.93298589995278,25.578368514709933,80.24027358344921,-54.77741002647132,25.462863556977887
239,21.466470318113142,2.6483106775540936e+21,24.792457223936093,25.43363315522074,80.00056030594682,-54.67223927608219,25.328321029864632
